2016-06-07,186.334612
2016-06-08,185.666214
2016-06-09,181.882782
2016-06-10,182.10186
2016-06-11,189.295869
2016-06-12,209.584469
2016-06-13,210.393273
2016-06-14,203.588352
2016-06-15,190.905301
2016-06-16,186.318796
2016-06-17,177.549283
2016-06-18,173.831342
2016-06-19,193.337062
2016-06-20,205.705581
2016-06-21,187.44122
2016-06-22,191.098818
2016-06-23,179.887886
2016-06-24,184.596218
2016-06-25,179.612468
2016-06-26,193.578818
2016-06-27,201.211135
2016-06-28,188.579999
2016-06-29,180.01272
2016-06-30,185.223214
2016-07-01,177.357892
2016-07-02,182.827621
2016-07-03,188.089526
2016-07-04,187.687907
2016-07-05,188.773564
2016-07-06,204.979788
2016-07-07,188.461822
2016-07-08,170.801688
2016-07-09,173.793775
2016-07-10,203.480758
2016-07-11,204.495628
2016-07-12,185.724031
2016-07-13,180.36388
2016-07-14,176.203527
2016-07-15,171.289723
2016-07-16,172.104038
2016-07-17,183.280447
2016-07-18,187.05742
2016-07-19,184.866661
2016-07-20,215.056777
2016-07-21,250.692036
2016-07-22,274.524545
2016-07-23,272.127362
2016-07-24,295.947073
2016-07-25,308.034171
2016-07-26,307.818824
2016-07-27,301.12552
2016-07-28,297.528285
2016-07-29,287.681198
2016-07-30,275.764063
2016-07-31,296.798491
2016-08-01,303.782821
2016-08-02,296.411171
2016-08-03,272.388954
2016-08-04,256.023929
2016-08-05,255.5869
2016-08-06,264.807634
2016-08-07,273.924381
2016-08-08,299.84165
2016-08-09,292.467811
2016-08-10,305.062526
2016-08-11,296.863757
2016-08-12,300.47982
2016-08-13,291.160213
2016-08-14,304.248864
2016-08-15,316.944994
2016-08-16,289.053248
2016-08-17,198.634475
2016-08-18,196.721016
2016-08-19,192.518563
2016-08-20,192.030105
2016-08-21,212.852693
2016-08-22,206.453309
2016-08-23,201.502262
2016-08-24,193.194271
2016-08-25,188.642867
2016-08-26,181.450937
2016-08-27,185.721143
2016-08-28,207.623769
2016-08-29,224.132038
2016-08-30,232.287594
2016-08-31,231.057291
2016-09-01,229.933273
2016-09-02,228.693546
2016-09-03,233.095016
2016-09-04,247.492957
2016-09-05,229.437155
2016-09-06,218.399282
2016-09-07,203.263032
2016-09-08,190.130238
2016-09-09,182.782849
2016-09-10,191.36722
2016-09-11,208.843471
2016-09-12,202.974764
2016-09-13,207.992855
2016-09-14,203.774895
2016-09-15,203.378761
2016-09-16,182.03017
2016-09-17,186.703675
2016-09-18,204.543176
2016-09-19,213.588818
2016-09-20,195.207409
2016-09-21,198.926923
2016-09-22,197.178476
2016-09-23,189.604436
2016-09-24,183.879938
2016-09-25,201.230454
2016-09-26,206.164111
2016-09-27,205.412213
2016-09-28,200.747326
2016-09-29,195.159698
2016-09-30,184.00648
2016-10-01,192.428241
2016-10-02,207.238472
2016-10-03,218.196194
2016-10-04,210.230913
2016-10-05,222.779565
2016-10-06,222.702101
2016-10-07,184.970397
2016-10-08,194.833849
2016-10-09,214.491187
2016-10-10,215.744159
2016-10-11,196.584962
2016-10-12,197.214704
2016-10-13,199.247266
2016-10-14,191.223582
2016-10-15,194.936569
2016-10-16,216.747296
2016-10-17,213.659854
2016-10-18,203.691602
2016-10-19,202.093239
2016-10-20,201.985759
2016-10-21,191.243589
2016-10-22,188.904939
2016-10-23,205.96151
2016-10-24,211.459512
2016-10-25,202.437652
2016-10-26,193.496816
2016-10-27,193.471137
2016-10-28,181.983203
2016-10-29,182.250694
2016-10-30,200.259651
2016-10-31,204.749721
2016-11-01,198.481557
2016-11-02,201.020111
2016-11-03,205.776107
2016-11-04,195.642325
2016-11-05,200.956095
2016-11-06,220.756464
2016-11-07,219.602206
2016-11-08,223.633826
2016-11-09,302.272416
2016-11-10,242.919627
2016-11-11,227.54535
2016-11-12,216.379781
2016-11-13,235.823494
2016-11-14,239.362801
2016-11-15,219.647321
2016-11-16,213.753535
2016-11-17,205.95868
2016-11-18,196.47002
2016-11-19,197.134716
2016-11-20,208.314036
2016-11-21,215.190999
2016-11-22,215.130671
2016-11-23,203.161092
2016-11-24,193.389139
2016-11-25,186.656031
2016-11-26,207.985197
2016-11-27,222.771224
2016-11-28,206.084091
2016-11-29,216.160779
2016-11-30,197.217697
2016-12-01,195.854181
2016-12-02,190.003747
2016-12-03,203.603885
2016-12-04,214.750844
2016-12-05,213.185641
2016-12-06,210.783397
2016-12-07,203.62432
2016-12-08,199.839817
2016-12-09,192.940799
2016-12-10,192.419499
2016-12-11,203.69212
2016-12-12,206.326135
2016-12-13,196.807277
2016-12-14,205.300346
2016-12-15,188.688156
2016-12-16,179.07462
2016-12-17,181.199211
2016-12-18,208.51564
2016-12-19,220.854276
2016-12-20,212.933744
2016-12-21,201.119631
2016-12-22,196.860226
2016-12-23,194.884736
2016-12-24,197.644557
2016-12-25,215.333402
2016-12-26,237.068067
2016-12-27,237.248109
2016-12-28,230.782936
2016-12-29,237.886569
2016-12-30,207.608296
2016-12-31,209.321794
2017-01-01,223.99827
2017-01-02,239.887
2017-01-03,229.134548
2017-01-04,214.5808
2017-01-05,208.549454
2017-01-06,212.885789
2017-01-07,218.661925
2017-01-08,231.515179
2017-01-09,249.118826
2017-01-10,225.859724
2017-01-11,226.172518
2017-01-12,213.238624
2017-01-13,215.039754
2017-01-14,224.200996
2017-01-15,242.652712
2017-01-16,240.508526
2017-01-17,224.902117
2017-01-18,219.580696
2017-01-19,216.313984
2017-01-20,234.300761
2017-01-21,233.687637
2017-01-22,252.214364
2017-01-23,247.733117
2017-01-24,236.652334
2017-01-25,229.610846
2017-01-26,223.489152
2017-01-27,212.250225
2017-01-28,230.964849
2017-01-29,248.059696
2017-01-30,242.721291
2017-01-31,222.484519
2017-02-01,222.853123
2017-02-02,212.937625
2017-02-03,207.760194
2017-02-04,214.322081
2017-02-05,236.254807
2017-02-06,248.878123
2017-02-07,216.927768
2017-02-08,214.139409
2017-02-09,212.964627
2017-02-10,199.305684
2017-02-11,214.509125
2017-02-12,235.517553
2017-02-13,235.138213
2017-02-14,213.066715
2017-02-15,211.495106
2017-02-16,202.13672
2017-02-17,193.883528
2017-02-18,204.945544
2017-02-19,219.394655
2017-02-20,224.626373
2017-02-21,212.635379
2017-02-22,210.691973
2017-02-23,202.142516
2017-02-24,193.572214
2017-02-25,202.93357
2017-02-26,225.404852
2017-02-27,256.568573
2017-02-28,212.372978
2017-03-01,202.037985
2017-03-02,193.906362
2017-03-03,188.37506
2017-03-04,194.767252
2017-03-05,211.463844
2017-03-06,206.882579
2017-03-07,199.118908
2017-03-08,200.586367
2017-03-09,191.685006
2017-03-10,175.724862
2017-03-11,187.190351
2017-03-12,205.816934
2017-03-13,197.162966
2017-03-14,188.74888
2017-03-15,184.608531
2017-03-16,177.174945
2017-03-17,182.282273
2017-03-18,185.693281
2017-03-19,193.420577
2017-03-20,189.401242
2017-03-21,182.506002
2017-03-22,175.331922
2017-03-23,167.470647
2017-03-24,160.801383
2017-03-25,167.874349
2017-03-26,180.93459
2017-03-27,176.932375
2017-03-28,177.098645
2017-03-29,176.992313
2017-03-30,167.043116
2017-03-31,160.754215
2017-04-01,163.055365
2017-04-02,177.256786
2017-04-03,186.207563
2017-04-04,179.830335
2017-04-05,175.434207
2017-04-06,173.957053
2017-04-07,163.591786
2017-04-08,167.88082
2017-04-09,178.081524
2017-04-10,179.00322
2017-04-11,162.001367
2017-04-12,169.934399
2017-04-13,170.06968
2017-04-14,167.768003
2017-04-15,174.327313
2017-04-16,186.903112
2017-04-17,195.062802
2017-04-18,182.693023
2017-04-19,183.624482
2017-04-20,173.958331
2017-04-21,172.099396
2017-04-22,181.98891
2017-04-23,191.410148
2017-04-24,188.816178
2017-04-25,168.892994
2017-04-26,173.443423
2017-04-27,166.70676
2017-04-28,155.449829
2017-04-29,163.31825
2017-04-30,172.510729
2017-05-01,189.408177
2017-05-02,178.221707
2017-05-03,176.812468
2017-05-04,172.965648
2017-05-05,163.45464
2017-05-06,168.210235
2017-05-07,184.235048
2017-05-08,187.267928
2017-05-09,189.762349
2017-05-10,185.250068
2017-05-11,180.719807
2017-05-12,163.647711
2017-05-13,166.760787
2017-05-14,178.781638
2017-05-15,174.88359
2017-05-16,170.303202
2017-05-17,169.457257
2017-05-18,166.535396
2017-05-19,156.577813
2017-05-20,158.959584
2017-05-21,172.97948
2017-05-22,186.972713
2017-05-23,178.513064
2017-05-24,159.015161
2017-05-25,150.347651
2017-05-26,141.820741
2017-05-27,143.418416
2017-05-28,155.76955
2017-05-29,167.342255
2017-05-30,165.345597
2017-05-31,177.861596
2017-06-01,155.384376
2017-06-02,142.779101
2017-06-03,154.316326
2017-06-04,161.702327
2017-06-05,162.691289
2017-06-06,159.718215
2017-06-07,160.410779
2017-06-08,157.974671
2017-06-09,150.661038
2017-06-10,150.955011
2017-06-11,171.017235
2017-06-12,163.201952
2017-06-13,159.47018
2017-06-14,148.510529
2017-06-15,147.786017
2017-06-16,140.264296
2017-06-17,143.603548
2017-06-18,150.013679
2017-06-19,151.918841
2017-06-20,147.837976
2017-06-21,152.00658
2017-06-22,143.554196
2017-06-23,138.647814
2017-06-24,141.846796
2017-06-25,149.112918
2017-06-26,142.557977
2017-06-27,138.865049
2017-06-28,142.468289
2017-06-29,148.058699
2017-06-30,134.500861
2017-07-01,141.83399
2017-07-02,150.098886
2017-07-03,149.666936
2017-07-04,148.579331
2017-07-05,144.945244
2017-07-06,141.534503
2017-07-07,136.353957
2017-07-08,141.263807
2017-07-09,150.065341
2017-07-10,150.170989
2017-07-11,146.801239
2017-07-12,144.43579
2017-07-13,144.307463
2017-07-14,136.650508
2017-07-15,142.36921
2017-07-16,153.364176
2017-07-17,154.295461
2017-07-18,142.892098
2017-07-19,140.259004
2017-07-20,137.461014
2017-07-21,133.577835
2017-07-22,140.119981
2017-07-23,150.459411
2017-07-24,150.35161
2017-07-25,146.26016
2017-07-26,140.679789
2017-07-27,137.475996
2017-07-28,132.494397
2017-07-29,136.308902
2017-07-30,147.320206
2017-07-31,150.067135
2017-08-01,140.510359
2017-08-02,139.777366
2017-08-03,136.165099
2017-08-04,131.913565
2017-08-05,131.895017
2017-08-06,143.034246
2017-08-07,149.088594
2017-08-08,146.601589
2017-08-09,146.642062
2017-08-10,143.600939
2017-08-11,135.980097
2017-08-12,141.922119
2017-08-13,148.67692
2017-08-14,152.191991
2017-08-15,157.564268
2017-08-16,153.750311
2017-08-17,147.384628
2017-08-18,138.167523
2017-08-19,136.748018
2017-08-20,147.513392
2017-08-21,152.316844
2017-08-22,146.654846
2017-08-23,147.868709
2017-08-24,140.309766
2017-08-25,137.225882
2017-08-26,139.028747
2017-08-27,155.939179
2017-08-28,160.846148
2017-08-29,153.346249
2017-08-30,147.921236
2017-08-31,148.184826
2017-09-01,146.683058
2017-09-02,144.881045
2017-09-03,166.0624
2017-09-04,166.791506
2017-09-05,162.190588
2017-09-06,172.354146
2017-09-07,180.731284
2017-09-08,136.75467
2017-09-09,132.359512
2017-09-10,141.863949
